,date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
794,2017-03-04 23:00:00,14.150917,0.8,19.245697,2.4729733
795,2017-03-05 23:00:00,15.442585,0.0,21.96295,2.906813
796,2017-03-06 23:00:00,15.463416,0.0,24.648829,2.9119759
797,2017-03-07 23:00:00,15.1675825,0.0,19.242327,3.0167367
798,2017-03-08 23:00:00,14.561336,0.0,9.1641035,3.2117589
799,2017-03-09 23:00:00,15.338417,0.0,18.289274,3.6003242
800,2017-03-10 23:00:00,15.659249,0.0,9.726664,3.4037745
801,2017-03-11 23:00:00,15.853001,0.2,20.617662,3.2295482
802,2017-03-12 23:00:00,15.050915,1.7,17.10284,2.3159351
803,2017-03-13 23:00:00,14.975915,2.1,32.76791,1.9945447
804,2017-03-14 23:00:00,14.3759165,0.2,33.851486,2.5022035
805,2017-03-15 23:00:00,12.946748,0.0,28.277763,3.1291003
806,2017-03-16 23:00:00,13.9363365,0.0,17.377226,3.6092706
807,2017-03-17 23:00:00,14.7925825,0.0,11.177405,3.8320956
808,2017-03-18 23:00:00,14.238419,0.0,12.397806,3.471837
809,2017-03-19 23:00:00,13.775917,0.0,15.459054,3.1713068
810,2017-03-20 23:00:00,14.5405,0.0,23.143827,3.2848184
811,2017-03-21 23:00:00,15.115499,0.0,23.068108,3.7624707
812,2017-03-22 23:00:00,12.519669,7.4,16.516901,1.9948277
813,2017-03-23 23:00:00,9.294667,37.800003,24.36591,0.70937115
814,2017-03-24 23:00:00,10.948833,0.0,15.617529,3.502697
815,2017-03-25 23:00:00,15.713417,0.0,15.517629,4.054429
816,2017-03-26 23:00:00,15.388419,0.0,27.25559,3.8349876
817,2017-03-27 23:00:00,13.698834,0.0,18.278645,3.3931642
818,2017-03-28 23:00:00,13.594665,0.0,11.177405,3.26689
819,2017-03-29 23:00:00,14.209249,0.0,22.104116,3.9656038
820,2017-03-30 23:00:00,16.334251,0.0,16.65754,3.425824
821,2017-03-31 23:00:00,14.400916,0.2,27.77838,3.3084557
822,2017-04-01 23:00:00,14.302999,4.1,20.991426,3.4358494
823,2017-04-02 23:00:00,12.925916,0.0,15.119999,3.1569374
824,2017-04-03 23:00:00,13.496753,0.0,15.0038395,3.6685243
825,2017-04-04 23:00:00,14.680083,1.1000001,24.442913,3.8240068
826,2017-04-05 23:00:00,13.371749,5.0999994,25.864943,2.7947261
827,2017-04-06 23:00:00,13.596748,6.7999997,16.434305,2.728431
828,2017-04-07 23:00:00,14.146747,0.3,21.897945,2.8666546
829,2017-04-08 23:00:00,14.592584,0.6,21.407139,2.7134032
830,2017-04-09 23:00:00,14.188416,0.0,19.85556,3.5917895
831,2017-04-10 23:00:00,14.752999,0.0,13.217443,3.8635685
832,2017-04-11 23:00:00,15.278001,0.0,12.4811535,4.19967
833,2017-04-12 23:00:00,17.132166,0.0,15.778516,4.7961173
834,2017-04-13 23:00:00,17.994667,0.0,15.937878,4.715365
835,2017-04-14 23:00:00,17.598831,0.0,11.91812,4.4598136
836,2017-04-15 23:00:00,16.653,0.3,22.065973,3.64255
837,2017-04-16 23:00:00,16.5405,0.0,16.055355,3.900119
838,2017-04-17 23:00:00,16.780085,0.0,19.694992,4.0904593
839,2017-04-18 23:00:00,16.492582,0.7,32.25166,3.7549481
840,2017-04-19 23:00:00,15.609248,0.0,34.449196,4.368269
841,2017-04-20 23:00:00,14.911334,0.0,33.53415,4.4347696
842,2017-04-21 23:00:00,15.848834,0.0,20.674156,4.579592
843,2017-04-22 23:00:00,17.813417,0.0,13.830749,4.721542
844,2017-04-23 23:00:00,16.73633,0.0,15.175612,4.49567
845,2017-04-24 23:00:00,17.030085,0.0,13.905509,3.570616
846,2017-04-25 23:00:00,18.707167,0.1,14.118243,4.3429646
847,2017-04-26 23:00:00,18.671747,0.5,15.725037,3.8877516
848,2017-04-27 23:00:00,15.019665,2.3,34.20568,2.3378873
849,2017-04-28 23:00:00,15.678,0.0,19.296135,4.0127606
850,2017-04-29 23:00:00,16.78008,0.0,20.545246,4.0869637
851,2017-04-30 23:00:00,16.015501,0.3,20.188908,1.9676976
852,2017-05-01 23:00:00,15.269666,0.0,20.88,3.9162898
853,2017-05-02 23:00:00,16.675917,0.0,21.203358,4.2802763
854,2017-05-03 23:00:00,19.344667,0.0,14.021525,5.057109
855,2017-05-04 23:00:00,23.134247,0.0,21.626984,5.584296
856,2017-05-05 23:00:00,19.509249,0.0,24.933735,5.2332964
857,2017-05-06 23:00:00,17.223831,0.0,17.148247,4.4838867
858,2017-05-07 23:00:00,17.753,0.0,17.309975,5.05286
859,2017-05-08 23:00:00,19.150917,0.0,17.581125,5.428921
860,2017-05-09 23:00:00,20.657166,0.0,25.14852,4.9004493
861,2017-05-10 23:00:00,20.7405,0.0,22.55106,5.1554174
862,2017-05-11 23:00:00,19.352999,0.0,31.845251,3.949033
863,2017-05-12 23:00:00,19.35925,0.0,20.833395,4.82965
864,2017-05-13 23:00:00,19.361332,0.0,15.328561,4.918799
865,2017-05-14 23:00:00,18.163414,0.0,16.363178,4.5696983
866,2017-05-15 23:00:00,19.250917,0.0,24.248611,5.0077906
867,2017-05-16 23:00:00,19.169666,0.0,20.87379,4.8235683
868,2017-05-17 23:00:00,20.105082,0.0,19.829433,4.8689866
869,2017-05-18 23:00:00,18.607168,0.6,19.592731,3.8927517
870,2017-05-19 23:00:00,19.015503,0.0,24.985659,4.703456
871,2017-05-20 23:00:00,19.142582,0.0,25.7041,5.291873
872,2017-05-21 23:00:00,21.632166,0.1,23.979893,3.5794542
873,2017-05-22 23:00:00,20.361334,1.4,18.416384,4.3802795
874,2017-05-23 23:00:00,19.673834,0.0,20.929594,4.467739
875,2017-05-24 23:00:00,20.750917,0.0,19.107151,4.852457
876,2017-05-25 23:00:00,21.569666,0.0,21.203358,5.313928
877,2017-05-26 23:00:00,21.125916,0.0,20.87379,4.9030895
878,2017-05-27 23:00:00,21.10925,0.0,20.371038,5.0678906
879,2017-05-28 23:00:00,21.13425,0.0,26.009842,4.3675976
880,2017-05-29 23:00:00,20.25925,1.9000001,17.414476,2.7967029
881,2017-05-30 23:00:00,20.225916,0.0,16.548256,4.4714212
882,2017-05-31 23:00:00,20.563416,0.6,16.1198,3.9555135
883,2017-06-01 23:00:00,21.861336,0.0,19.174856,4.990011
884,2017-06-02 23:00:00,23.269663,1.0,17.298738,5.2917576
885,2017-06-03 23:00:00,22.500916,3.8,15.111424,4.467835
886,2017-06-04 23:00:00,20.134249,5.1999993,22.530937,3.4593573
887,2017-06-05 23:00:00,21.65508,0.0,11.246759,5.617157
888,2017-06-06 23:00:00,21.400919,0.0,23.688984,5.181727
889,2017-06-07 23:00:00,21.45925,0.0,24.29133,5.19874
890,2017-06-08 23:00:00,21.8655,0.0,12.682018,4.58913
891,2017-06-09 23:00:00,21.755083,0.1,18.391737,3.7822368
892,2017-06-10 23:00:00,21.919668,0.0,17.174677,5.1234083
893,2017-06-11 23:00:00,21.886332,0.0,19.61587,5.0432196
894,2017-06-12 23:00:00,24.050917,0.0,15.077082,6.0817637
895,2017-06-13 23:00:00,24.830086,0.0,14.05845,6.169905
896,2017-06-14 23:00:00,23.236334,0.0,13.896187,5.433389
897,2017-06-15 23:00:00,23.055084,0.0,19.914215,5.4275403
898,2017-06-16 23:00:00,23.777998,0.0,22.725668,5.5464287
899,2017-06-17 23:00:00,23.982164,0.0,14.264361,5.7984524
900,2017-06-18 23:00:00,24.015497,0.0,16.575644,5.2471585
901,2017-06-19 23:00:00,24.353003,0.0,15.807239,5.5136023
902,2017-06-20 23:00:00,23.823835,0.0,16.42247,5.2231927
903,2017-06-21 23:00:00,23.58425,0.0,15.683774,5.304388
904,2017-06-22 23:00:00,23.232168,0.0,14.904173,5.4348803
905,2017-06-23 23:00:00,23.780083,0.0,15.94601,5.5620418
906,2017-06-24 23:00:00,25.009253,0.0,21.166653,6.1581264
907,2017-06-25 23:00:00,27.809252,0.1,29.179993,6.202353
908,2017-06-26 23:00:00,27.163422,0.1,14.57889,4.8660455
909,2017-06-27 23:00:00,26.830084,0.0,31.99142,7.8119016
910,2017-06-28 23:00:00,24.742582,0.0,28.820242,7.048995
911,2017-06-29 23:00:00,23.088419,2.7000003,24.609364,4.3210497
912,2017-06-30 23:00:00,22.138412,0.3,17.399586,4.6314263
913,2017-07-01 23:00:00,21.982168,0.1,16.78156,5.299729
914,2017-07-02 23:00:00,22.628,0.0,28.51282,5.85412
915,2017-07-03 23:00:00,23.496748,0.0,24.29133,5.5442
916,2017-07-04 23:00:00,25.400917,0.0,13.441071,6.2655683
917,2017-07-05 23:00:00,27.344666,0.0,14.05845,6.553317
918,2017-07-06 23:00:00,28.313416,0.0,14.88242,6.982783
919,2017-07-07 23:00:00,25.655085,0.0,16.215992,5.604177
920,2017-07-08 23:00:00,25.198835,0.0,13.324863,5.9962797
921,2017-07-09 23:00:00,24.927996,0.0,19.09358,5.6559305
922,2017-07-10 23:00:00,27.01758,0.0,15.077082,6.208218
923,2017-07-11 23:00:00,26.946747,0.0,12.0694,5.88026
924,2017-07-12 23:00:00,25.37175,0.0,15.192682,5.3627906
925,2017-07-13 23:00:00,25.192581,0.0,22.148046,5.2327347
926,2017-07-14 23:00:00,24.963417,0.0,23.740902,5.2648444
927,2017-07-15 23:00:00,25.123833,0.0,22.771244,5.8646374
928,2017-07-16 23:00:00,24.3655,0.0,19.862083,5.2432346
929,2017-07-17 23:00:00,25.34675,0.0,17.339897,4.432665
930,2017-07-18 23:00:00,28.053001,0.0,17.555307,6.025437
931,2017-07-19 23:00:00,26.175917,0.0,18.057508,5.5781007
932,2017-07-20 23:00:00,25.22175,0.0,14.529915,4.419837
933,2017-07-21 23:00:00,25.523834,0.0,15.256526,4.7277265
934,2017-07-22 23:00:00,26.300919,0.0,19.376562,4.2744317
935,2017-07-23 23:00:00,26.219666,0.8,16.870138,4.2227197
936,2017-07-24 23:00:00,25.357164,0.0,21.175837,5.167994
937,2017-07-25 23:00:00,25.359251,0.0,16.870138,5.4498634
938,2017-07-26 23:00:00,25.5905,0.0,17.31746,5.590064
939,2017-07-27 23:00:00,27.159248,0.0,16.981165,6.3023715
940,2017-07-28 23:00:00,26.492579,0.0,14.84318,5.580138
941,2017-07-29 23:00:00,26.775915,0.0,12.682018,5.5071235
942,2017-07-30 23:00:00,28.213417,0.0,17.654688,5.3782516
943,2017-07-31 23:00:00,30.455084,0.0,20.598795,5.888161
944,2017-08-01 23:00:00,31.261332,0.0,17.057314,5.1385703
945,2017-08-02 23:00:00,28.832167,0.0,16.263872,5.1512227
946,2017-08-03 23:00:00,27.6905,0.0,13.905509,5.359875
947,2017-08-04 23:00:00,27.067581,0.0,14.512064,4.6991453
948,2017-08-05 23:00:00,27.086332,0.0,17.10284,4.604161
949,2017-08-06 23:00:00,27.207167,0.0,13.783817,4.8003645
950,2017-08-07 23:00:00,29.144667,0.0,21.2522,6.1382856
951,2017-08-08 23:00:00,27.782167,0.0,14.982228,5.3252244
952,2017-08-09 23:00:00,25.811335,1.9000001,27.288855,3.267754
953,2017-08-10 23:00:00,25.630081,0.0,24.912935,5.431112
954,2017-08-11 23:00:00,25.37175,0.0,34.966362,5.477227
955,2017-08-12 23:00:00,25.500916,0.0,26.649727,5.4753327
956,2017-08-13 23:00:00,25.800917,0.0,20.87379,3.4738824
957,2017-08-14 23:00:00,28.525915,0.0,15.530151,5.8629813
958,2017-08-15 23:00:00,26.788416,0.0,19.959719,5.024131
959,2017-08-16 23:00:00,26.265503,0.1,17.884428,4.0876594
960,2017-08-17 23:00:00,26.105085,0.0,15.778516,4.6761837
961,2017-08-18 23:00:00,25.836334,0.0,18.864824,4.445626
962,2017-08-19 23:00:00,25.907166,0.0,25.812277,4.9411526
963,2017-08-20 23:00:00,25.117584,0.0,23.78453,5.534184
964,2017-08-21 23:00:00,23.715502,0.0,14.799459,4.855278
965,2017-08-22 23:00:00,24.207167,0.0,19.406637,4.8734803
966,2017-08-23 23:00:00,25.071749,0.0,13.905509,5.001746
967,2017-08-24 23:00:00,25.834251,0.0,12.979984,4.610583
968,2017-08-25 23:00:00,26.848833,0.0,15.807239,4.8694587
969,2017-08-26 23:00:00,28.30092,0.0,12.224107,5.3370023
970,2017-08-27 23:00:00,27.719666,0.0,19.242327,4.447587
971,2017-08-28 23:00:00,27.890497,0.0,20.929594,4.870174
972,2017-08-29 23:00:00,26.467583,0.2,18.043148,4.086193
973,2017-08-30 23:00:00,25.961336,0.0,18.504139,3.8222613
974,2017-08-31 23:00:00,26.29467,0.3,28.820242,4.2066574
975,2017-09-01 23:00:00,25.352999,0.0,22.148046,5.030409
976,2017-09-02 23:00:00,23.586334,0.0,17.10284,4.772749
977,2017-09-03 23:00:00,24.857168,0.0,19.881649,4.8508883
978,2017-09-04 23:00:00,24.965498,0.0,23.441502,4.6873407
979,2017-09-05 23:00:00,24.661333,0.0,19.881649,3.9569905
980,2017-09-06 23:00:00,25.175919,0.3,22.915916,4.1401234
981,2017-09-07 23:00:00,23.98633,0.0,16.563911,4.349848
982,2017-09-08 23:00:00,26.271751,0.0,20.12461,5.9163914
983,2017-09-09 23:00:00,20.957163,10.400001,26.552288,3.6837506
984,2017-09-10 23:00:00,22.61133,0.0,18.416384,5.2050605
985,2017-09-11 23:00:00,23.336336,0.0,15.575981,4.6370583
986,2017-09-12 23:00:00,23.159254,0.0,15.9134655,3.8283448
987,2017-09-13 23:00:00,23.938417,0.0,14.081477,4.507555
988,2017-09-14 23:00:00,23.886332,0.1,9.504273,3.220202
989,2017-09-15 23:00:00,23.194666,0.4,23.185787,4.3086667
990,2017-09-16 23:00:00,21.886332,0.0,14.81259,3.7459996
991,2017-09-17 23:00:00,22.498833,0.0,18.79255,4.25676
992,2017-09-18 23:00:00,22.128,1.4000001,13.849477,3.562462
993,2017-09-19 23:00:00,21.55925,0.0,15.546833,3.8905113
994,2017-09-20 23:00:00,21.719666,0.0,21.09305,4.238957
995,2017-09-21 23:00:00,23.063417,0.0,22.218153,3.8699331
996,2017-09-22 23:00:00,23.85092,0.1,20.288164,3.6652336
997,2017-09-23 23:00:00,23.009249,0.70000005,14.480773,3.3416069
998,2017-09-24 23:00:00,21.484247,0.0,10.805999,3.8211398
999,2017-09-25 23:00:00,21.890497,0.0,13.797913,3.6339953
1000,2017-09-26 23:00:00,21.940498,0.3,18.626305,3.2701626
1001,2017-09-27 23:00:00,21.342583,0.0,24.912935,3.482581
1002,2017-09-28 23:00:00,21.928,0.0,20.94507,2.9871452
1003,2017-09-29 23:00:00,21.521751,0.0,17.287498,2.8134587
1004,2017-09-30 23:00:00,21.702997,0.0,14.512064,2.8620234
1005,2017-10-01 23:00:00,20.846748,2.1000001,17.31746,2.080066
1006,2017-10-02 23:00:00,20.640501,1.1,13.207634,3.0725358
1007,2017-10-03 23:00:00,20.984251,0.1,15.986593,3.1457982
1008,2017-10-04 23:00:00,20.807167,0.0,18.668005,3.4058876
1009,2017-10-05 23:00:00,20.600916,0.0,14.693999,3.359012
1010,2017-10-06 23:00:00,20.471748,0.2,21.749483,3.157002
1011,2017-10-07 23:00:00,19.738415,0.0,14.336861,3.3301969
1012,2017-10-08 23:00:00,19.796747,0.0,15.03835,3.289966
1013,2017-10-09 23:00:00,19.417582,0.0,16.055355,3.3326485
1014,2017-10-10 23:00:00,20.269667,0.0,15.072783,3.2825723
1015,2017-10-11 23:00:00,19.707167,0.2,15.696165,3.092378
1016,2017-10-12 23:00:00,20.113417,0.0,15.459054,3.3311405
1017,2017-10-13 23:00:00,21.155083,0.0,15.986593,3.4271498
1018,2017-10-14 23:00:00,20.357168,0.0,20.808498,3.358857
1019,2017-10-15 23:00:00,21.528,0.0,15.137133,3.4977093
1020,2017-10-16 23:00:00,21.609251,0.0,14.182355,3.7297714
1021,2017-10-17 23:00:00,22.653,0.2,18.514643,4.113732
1022,2017-10-18 23:00:00,19.200918,14.900001,15.629972,1.4831908
1023,2017-10-19 23:00:00,18.232164,1.6,16.263872,2.625425
1024,2017-10-20 23:00:00,19.607162,0.2,12.10157,2.4721484
1025,2017-10-21 23:00:00,19.33425,0.0,10.931203,2.7605565
1026,2017-10-22 23:00:00,18.5905,4.5999994,13.527572,1.6577582
1027,2017-10-23 23:00:00,18.515501,0.0,10.594036,2.5639417
1028,2017-10-24 23:00:00,18.763414,0.0,16.870138,2.6932614
1029,2017-10-25 23:00:00,18.665499,0.0,13.246826,2.6551497
1030,2017-10-26 23:00:00,18.500917,0.0,10.028439,2.5965538
1031,2017-10-27 23:00:00,18.294664,0.2,17.339897,2.2915406
1032,2017-10-28 23:00:00,17.482166,0.0,13.276144,2.493994
1033,2017-10-29 23:00:00,17.89675,0.0,13.53236,2.536667
1034,2017-10-30 23:00:00,18.267584,0.0,21.889065,2.4716036
1035,2017-10-31 23:00:00,18.184252,0.0,17.057314,2.4105265
1036,2017-11-01 23:00:00,18.092585,0.0,11.988594,2.525444
1037,2017-11-02 23:00:00,19.798832,0.0,12.904882,3.2920303
1038,2017-11-03 23:00:00,19.934248,0.0,21.218632,2.8510525
1039,2017-11-04 23:00:00,17.911331,11.599999,25.199999,2.2410674
1040,2017-11-05 23:00:00,16.171751,1.1,23.000591,2.3724449
1041,2017-11-06 23:00:00,14.3238325,2.2,13.755579,1.3866755
1042,2017-11-07 23:00:00,13.992581,0.0,12.074766,2.3643172
1043,2017-11-08 23:00:00,12.5905,12.200003,24.858253,0.8283106
1044,2017-11-09 23:00:00,12.338417,22.9,14.77755,1.0088185
1045,2017-11-10 23:00:00,15.600915,4.3999996,20.08916,1.5731217
1046,2017-11-11 23:00:00,16.203001,0.2,16.299694,2.4414768
1047,2017-11-12 23:00:00,14.694667,3.0,22.608458,2.0792336
1048,2017-11-13 23:00:00,13.359252,4.5,27.359999,2.6980305
1049,2017-11-14 23:00:00,14.261334,0.0,14.587776,2.0294816
1050,2017-11-15 23:00:00,12.64675,0.0,9.449572,1.7883023
1051,2017-11-16 23:00:00,12.707166,0.0,8.225035,1.8093704
1052,2017-11-17 23:00:00,12.923832,0.0,10.948973,1.8319452
1053,2017-11-18 23:00:00,13.828,0.0,10.105681,1.8962533
1054,2017-11-19 23:00:00,14.207166,0.0,8.891343,1.9616627
1055,2017-11-20 23:00:00,14.1259165,0.0,9.346143,1.9671999
1056,2017-11-21 23:00:00,13.461334,0.0,10.464797,2.0260866
1057,2017-11-22 23:00:00,12.944667,0.0,11.525623,2.2853665
1058,2017-11-23 23:00:00,15.178,0.0,9.028754,2.0835888
1059,2017-11-24 23:00:00,14.217583,0.0,9.255571,2.1134868
1060,2017-11-25 23:00:00,13.930084,3.0,22.682856,1.0550127
1061,2017-11-26 23:00:00,11.857167,0.0,14.291592,1.6768266
1062,2017-11-27 23:00:00,11.873833,0.0,13.339445,1.665113
1063,2017-11-28 23:00:00,16.55925,1.6,21.96295,1.7647662
1064,2017-11-29 23:00:00,13.507167,41.8,28.019936,0.5598099
1065,2017-11-30 23:00:00,11.371749,15.1,31.487139,1.8577847
1066,2017-12-01 23:00:00,9.178,4.5,34.838253,2.0454118
1067,2017-12-02 23:00:00,8.452999,5.2,19.95972,1.3171667
1068,2017-12-03 23:00:00,9.523833,0.1,13.891522,1.2012572
1069,2017-12-04 23:00:00,10.050917,0.0,13.493999,1.5920719
1070,2017-12-05 23:00:00,9.996751,0.0,9.3669195,1.4998069
1071,2017-12-06 23:00:00,9.350917,0.0,9.957108,1.6097947
1072,2017-12-07 23:00:00,9.357167,0.0,14.241629,1.842198
1073,2017-12-08 23:00:00,11.861332,3.8000002,16.055353,1.0642779
1074,2017-12-09 23:00:00,13.807164,0.0,20.63023,1.6448551
1075,2017-12-10 23:00:00,15.548833,0.0,30.24214,2.6250148
1076,2017-12-11 23:00:00,12.419665,5.6,11.753877,0.71224624
1077,2017-12-12 23:00:00,10.975917,2.8,12.984975,1.233725
1078,2017-12-13 23:00:00,10.9655,0.0,18.331741,1.8246669
1079,2017-12-14 23:00:00,14.298835,0.3,26.242987,2.134426
1080,2017-12-15 23:00:00,12.588418,13.000002,18.11841,1.3172165
1081,2017-12-16 23:00:00,9.2655,6.799999,13.513193,1.0145245
1082,2017-12-17 23:00:00,8.342584,0.3,8.311245,1.0022969
1083,2017-12-18 23:00:00,9.369666,1.3000001,9.449572,1.0015256
1084,2017-12-19 23:00:00,9.73425,12.3,14.48972,0.8948318
1085,2017-12-20 23:00:00,11.5634165,6.4999995,24.48,1.7227693
1086,2017-12-21 23:00:00,11.132167,0.6,12.303366,0.7977399
1087,2017-12-22 23:00:00,12.848834,3.2999997,14.291592,1.0467614
1088,2017-12-23 23:00:00,10.869667,0.0,14.982228,1.4182941
1089,2017-12-24 23:00:00,10.815499,0.0,9.085988,1.5271691
1090,2017-12-25 23:00:00,12.257167,0.2,22.057161,1.8930498
1091,2017-12-26 23:00:00,13.817584,6.5999994,42.73702,1.6161689
1092,2017-12-27 23:00:00,13.9905,4.2,27.820337,1.8515183
1093,2017-12-28 23:00:00,15.315499,12.599999,27.009598,1.3661383
1094,2017-12-29 23:00:00,14.544665,0.0,14.003029,1.6616867
1095,2017-12-30 23:00:00,15.242584,0.0,15.542662,1.8908731
1096,2017-12-31 23:00:00,14.323834,0.0,23.157824,2.245553
1097,2018-01-01 23:00:00,13.536331,0.0,25.210283,2.2246852
1098,2018-01-02 23:00:00,14.000915,0.0,20.907913,2.2393162
1099,2018-01-03 23:00:00,14.863418,0.0,17.811815,2.147179
1100,2018-01-04 23:00:00,14.315499,0.0,12.768586,1.9046398
1101,2018-01-05 23:00:00,14.68425,0.0,25.346148,2.7215607
1102,2018-01-06 23:00:00,11.417583,4.7999997,19.008547,1.7548873
1103,2018-01-07 23:00:00,10.2655,9.900001,18.335276,1.1516597
1104,2018-01-08 23:00:00,9.4384165,0.0,15.158522,1.7581236
1105,2018-01-09 23:00:00,9.478,0.9000001,18.043148,0.7637896
1106,2018-01-10 23:00:00,11.753001,5.5999994,26.82906,1.8873912
1107,2018-01-11 23:00:00,9.796749,3.6000001,15.484185,1.3566078
1108,2018-01-12 23:00:00,9.900916,0.0,9.693296,1.5722345
1109,2018-01-13 23:00:00,11.234249,0.0,19.586117,1.515095
1110,2018-01-14 23:00:00,10.815501,0.2,13.896187,1.2700042
1111,2018-01-15 23:00:00,10.432168,0.0,17.533146,1.7198285
1112,2018-01-16 23:00:00,12.144666,0.0,17.555305,1.9665662
1113,2018-01-17 23:00:00,10.830083,0.0,12.218805,1.5488042
1114,2018-01-18 23:00:00,12.642583,0.6,16.1198,0.92252004
1115,2018-01-19 23:00:00,12.461333,0.6,19.48661,1.4495426
1116,2018-01-20 23:00:00,13.7925825,0.0,28.137634,2.404848
1117,2018-01-21 23:00:00,13.892582,0.0,14.759999,2.157346
1118,2018-01-22 23:00:00,12.375918,0.0,14.471821,1.7792426
1119,2018-01-23 23:00:00,11.630084,0.0,7.928177,1.7611866
1120,2018-01-24 23:00:00,11.598831,0.0,9.904906,1.8405708
1121,2018-01-25 23:00:00,11.130084,1.9000001,26.368616,1.4317697
1122,2018-01-26 23:00:00,9.6884165,3.0,19.995398,1.5040057
1123,2018-01-27 23:00:00,10.5634165,0.8,15.7908325,1.633373
1124,2018-01-28 23:00:00,11.336334,0.0,16.831684,1.7682015
1125,2018-01-29 23:00:00,11.3550825,0.0,17.0763,1.9352704
1126,2018-01-30 23:00:00,12.334249,0.0,9.47012,1.9874842
1127,2018-01-31 23:00:00,13.082164,0.2,21.028437,2.1977718
1128,2018-02-01 23:00:00,10.792583,3.3999996,36.509396,1.6775444
1129,2018-02-02 23:00:00,8.328,3.2,22.104116,1.8943112
1130,2018-02-03 23:00:00,9.628,0.0,15.629972,2.5654721
1131,2018-02-04 23:00:00,11.342583,0.0,20.620806,3.0665972
1132,2018-02-05 23:00:00,8.827999,2.8,23.857979,1.6813446
1133,2018-02-06 23:00:00,8.425917,2.9999998,22.17144,1.4437238
1134,2018-02-07 23:00:00,8.138416,4.3999996,9.72,1.7094281
1135,2018-02-08 23:00:00,7.6925826,11.399999,19.959719,1.2430458
1136,2018-02-09 23:00:00,6.9509163,12.4,22.79684,0.8572915
1137,2018-02-10 23:00:00,8.3863325,0.8,19.813087,2.070564
1138,2018-02-11 23:00:00,12.267583,6.2,28.835976,2.4206622
1139,2018-02-12 23:00:00,10.223833,1.2,15.876775,1.8686038
1140,2018-02-13 23:00:00,12.0634165,0.0,23.857979,2.521925
1141,2018-02-14 23:00:00,11.782166,0.0,12.324414,2.3147385
1142,2018-02-15 23:00:00,12.621753,0.0,8.905908,2.0848432
1143,2018-02-16 23:00:00,12.846751,2.7,14.05845,1.1923231
1144,2018-02-17 23:00:00,12.432167,1.9000001,18.472595,1.0480403
1145,2018-02-18 23:00:00,11.088417,2.7999997,12.594856,1.4386503
1146,2018-02-19 23:00:00,11.10925,1.4000001,23.857979,1.7018958
1147,2018-02-20 23:00:00,10.6050825,20.8,29.533169,0.8921862
1148,2018-02-21 23:00:00,8.348834,12.099999,14.48972,1.5477055
1149,2018-02-22 23:00:00,7.900915,1.9000001,10.1887,1.7511377
1150,2018-02-23 23:00:00,8.311334,0.2,20.08916,2.2647395
1151,2018-02-24 23:00:00,9.550917,0.3,13.084402,2.2314904
1152,2018-02-25 23:00:00,10.711333,0.0,13.584932,2.8834987
1153,2018-02-26 23:00:00,10.89675,6.7000003,14.372974,1.1183801
1154,2018-02-27 23:00:00,13.809247,0.0,15.629972,2.9744465
1155,2018-02-28 23:00:00,16.92175,0.0,26.31942,3.561142
1156,2018-03-01 23:00:00,16.750917,1.7,29.268686,2.9258082
1157,2018-03-02 23:00:00,15.950916,0.0,22.3229,2.6180751
1158,2018-03-03 23:00:00,14.163417,4.3,21.897945,1.8293449
1159,2018-03-04 23:00:00,14.009251,9.5,30.566095,2.5326765
1160,2018-03-05 23:00:00,14.163418,0.6,30.676142,3.3871
1161,2018-03-06 23:00:00,13.055083,6.0,24.280659,2.2886622
1162,2018-03-07 23:00:00,13.507165,3.3999999,14.685176,1.4478666
1163,2018-03-08 23:00:00,17.102999,0.0,15.509274,3.4872847
1164,2018-03-09 23:00:00,19.798834,0.1,28.594517,3.7554884
1165,2018-03-10 23:00:00,16.492582,4.9,29.144438,3.5984108
1166,2018-03-11 23:00:00,14.788417,0.0,37.066017,3.8224902
1167,2018-03-12 23:00:00,14.103,0.3,19.44,2.2845776
1168,2018-03-13 23:00:00,15.7821665,0.1,17.208603,2.7849102
1169,2018-03-14 23:00:00,15.736333,6.3,25.922499,1.552221
1170,2018-03-15 23:00:00,12.628001,3.3999999,17.193533,1.1220213
1171,2018-03-16 23:00:00,12.932167,0.5,26.64,3.1765952
1172,2018-03-17 23:00:00,12.655083,9.900001,24.826954,2.4936028
1173,2018-03-18 23:00:00,12.242583,1.2,27.859905,2.9385014
1174,2018-03-19 23:00:00,11.023834,8.000001,33.626774,3.0535207
1175,2018-03-20 23:00:00,8.057167,12.4,16.862455,1.5180634
1176,2018-03-21 23:00:00,8.125917,15.200002,20.082708,1.6202482
1177,2018-03-22 23:00:00,11.20925,0.0,35.428463,3.2082288
1178,2018-03-23 23:00:00,12.030083,15.800002,39.763298,2.2591455
1179,2018-03-24 23:00:00,11.798836,8.6,43.45276,2.4865804
1180,2018-03-25 23:00:00,10.848832,11.400002,15.978484,1.9942918
1181,2018-03-26 23:00:00,12.467583,0.0,15.937878,3.1553476
1182,2018-03-27 23:00:00,15.932167,0.0,12.979984,3.9913309
1183,2018-03-28 23:00:00,15.740499,0.0,13.755579,3.523723
1184,2018-03-29 23:00:00,14.307164,2.8999999,20.808498,1.561905
1185,2018-03-30 23:00:00,13.950916,0.1,39.601635,3.9458957
1186,2018-03-31 23:00:00,12.621749,0.0,17.10284,3.6764228
